Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
Algoritmo Proposto,Trip Advisor,3,7.299999999999999,3.5,,0.28311132086463386,0.8402433395385742
Algoritmo Proposto,Trip Advisor,4,7.299999999999999,3.5,,0.28311132086463386,0.842862606048584
Algoritmo Proposto,Trip Advisor,5,7.299999999999999,3.5,,0.28311132086463386,0.8440937995910645
Algoritmo Proposto,Trip Advisor,2,7.399999999999999,3.5,,0.28311132086463386,0.8258404731750488
Algoritmo Proposto,Trip Advisor,3,7.399999999999999,3.5,,0.28311132086463386,0.8389708995819092
Algoritmo Proposto,Trip Advisor,4,7.399999999999999,3.5,,0.28311132086463386,0.8604788780212402
Algoritmo Proposto,Trip Advisor,5,7.399999999999999,3.5,,0.28311132086463386,0.8676891326904297
Algoritmo Proposto,Trip Advisor,2,0.5,4.0,,0.2842661688914445,0.05029940605163574
Algoritmo Proposto,Trip Advisor,3,0.5,4.0,,0.2512643030497773,0.08509039878845215
Algoritmo Proposto,Trip Advisor,4,0.5,4.0,,0.13758293262566895,0.10441088676452637
Algoritmo Proposto,Trip Advisor,5,0.5,4.0,,0.1254595500203733,0.14423584938049316
Algoritmo Proposto,Trip Advisor,2,0.6,4.0,,0.2842661688914445,0.051985979080200195
Algoritmo Proposto,Trip Advisor,3,0.6,4.0,,0.2512643030497773,0.0736238956451416
Algoritmo Proposto,Trip Advisor,4,0.6,4.0,,0.13758293262566895,0.10401177406311035
Algoritmo Proposto,Trip Advisor,5,0.6,4.0,,0.1254595500203733,0.12841057777404785
Algoritmo Proposto,Trip Advisor,2,0.7,4.0,,0.2842661688914445,0.05429553985595703
Algoritmo Proposto,Trip Advisor,3,0.7,4.0,,0.2512643030497773,0.0734093189239502
Algoritmo Proposto,Trip Advisor,4,0.7,4.0,,0.13758293262566895,0.10616469383239746
Algoritmo Proposto,Trip Advisor,5,0.7,4.0,,0.1254595500203733,0.1258244514465332
Algoritmo Proposto,Trip Advisor,2,0.7999999999999999,4.0,,0.2842661688914445,0.05456733703613281
Algoritmo Proposto,Trip Advisor,3,0.7999999999999999,4.0,,0.2512643030497773,0.0757896900177002
Algoritmo Proposto,Trip Advisor,4,0.7999999999999999,4.0,,0.13758293262566895,0.11809730529785156
Algoritmo Proposto,Trip Advisor,5,0.7999999999999999,4.0,,0.1254595500203733,0.13126206398010254
Algoritmo Proposto,Trip Advisor,2,0.8999999999999999,4.0,,0.2842661688914445,0.047437429428100586
Algoritmo Proposto,Trip Advisor,3,0.8999999999999999,4.0,,0.2512643030497773,0.07529115676879883
Algoritmo Proposto,Trip Advisor,4,0.8999999999999999,4.0,,0.13758293262566895,0.09846663475036621
Algoritmo Proposto,Trip Advisor,5,0.8999999999999999,4.0,,0.1254595500203733,0.12375903129577637
Algoritmo Proposto,Trip Advisor,2,0.9999999999999999,4.0,,0.2842661688914445,0.051714420318603516
Algoritmo Proposto,Trip Advisor,3,0.9999999999999999,4.0,,0.2512643030497773,0.08774399757385254
Algoritmo Proposto,Trip Advisor,4,0.9999999999999999,4.0,,0.13758293262566895,0.10649299621582031
Algoritmo Proposto,Trip Advisor,5,0.9999999999999999,4.0,,0.1254595500203733,0.13465404510498047
Algoritmo Proposto,Trip Advisor,2,1.0999999999999999,4.0,,0.2842661688914445,0.04994797706604004
Algoritmo Proposto,Trip Advisor,3,1.0999999999999999,4.0,,0.2512643030497773,0.08041572570800781
Algoritmo Proposto,Trip Advisor,4,1.0999999999999999,4.0,,0.13758293262566895,0.10734772682189941
Algoritmo Proposto,Trip Advisor,5,1.0999999999999999,4.0,,0.1254595500203733,0.1347343921661377
Algoritmo Proposto,Trip Advisor,2,1.1999999999999997,4.0,,0.2842661688914445,0.12006855010986328
Algoritmo Proposto,Trip Advisor,3,1.1999999999999997,4.0,,0.2512643030497773,0.16925930976867676
Algoritmo Proposto,Trip Advisor,4,1.1999999999999997,4.0,,0.13758293262566895,0.20495343208312988
Algoritmo Proposto,Trip Advisor,5,1.1999999999999997,4.0,,0.1254595500203733,0.20937395095825195
Algoritmo Proposto,Trip Advisor,2,1.2999999999999998,4.0,,0.2842661688914445,0.335064172744751
Algoritmo Proposto,Trip Advisor,3,1.2999999999999998,4.0,,0.2512643030497773,0.3584616184234619
Algoritmo Proposto,Trip Advisor,4,1.2999999999999998,4.0,,0.13758293262566895,0.3779871463775635
Algoritmo Proposto,Trip Advisor,5,1.2999999999999998,4.0,,0.1254595500203733,0.4152355194091797
Algoritmo Proposto,Trip Advisor,2,1.4,4.0,,0.2842661688914445,0.47078514099121094
Algoritmo Proposto,Trip Advisor,3,1.4,4.0,,0.2512643030497773,0.5106441974639893
Algoritmo Proposto,Trip Advisor,4,1.4,4.0,,0.13758293262566895,0.5609374046325684
Algoritmo Proposto,Trip Advisor,5,1.4,4.0,,0.1254595500203733,0.7396860122680664
Algoritmo Proposto,Trip Advisor,2,1.4999999999999998,4.0,,0.2842661688914445,0.9558548927307129
Algoritmo Proposto,Trip Advisor,3,1.4999999999999998,4.0,,0.2512643030497773,0.973881721496582
Algoritmo Proposto,Trip Advisor,4,1.4999999999999998,4.0,,0.13758293262566895,1.0009706020355225
Algoritmo Proposto,Trip Advisor,5,1.4999999999999998,4.0,,0.1254595500203733,1.218519926071167
Algoritmo Proposto,Trip Advisor,2,1.5999999999999996,4.0,,0.2842661688914445,0.9182417392730713
Algoritmo Proposto,Trip Advisor,3,1.5999999999999996,4.0,,0.2512643030497773,0.9853091239929199
Algoritmo Proposto,Trip Advisor,4,1.5999999999999996,4.0,,0.13758293262566895,1.3462255001068115
Algoritmo Proposto,Trip Advisor,5,1.5999999999999996,4.0,,0.1254595500203733,1.7367746829986572
Algoritmo Proposto,Trip Advisor,2,1.6999999999999997,4.0,,0.2842661688914445,1.1176416873931885
Algoritmo Proposto,Trip Advisor,3,1.6999999999999997,4.0,,0.2512643030497773,1.3010497093200684
Algoritmo Proposto,Trip Advisor,4,1.6999999999999997,4.0,,0.13758293262566895,2.8154091835021973
Algoritmo Proposto,Trip Advisor,5,1.6999999999999997,4.0,,0.1254595500203733,4.241851806640625
Algoritmo Proposto,Trip Advisor,2,1.7999999999999998,4.0,,0.2842661688914445,3.3724775314331055
Algoritmo Proposto,Trip Advisor,3,1.7999999999999998,4.0,,0.2512643030497773,3.712106466293335
Algoritmo Proposto,Trip Advisor,4,1.7999999999999998,4.0,,0.13758293262566895,4.585510730743408
Algoritmo Proposto,Trip Advisor,5,1.7999999999999998,4.0,,0.1254595500203733,3.8157589435577393
Algoritmo Proposto,Trip Advisor,2,1.8999999999999997,4.0,,0.2842661688914445,1.5061206817626953
Algoritmo Proposto,Trip Advisor,3,1.8999999999999997,4.0,,0.252485942507674,3.0006964206695557
Algoritmo Proposto,Trip Advisor,4,1.8999999999999997,4.0,,0.13758293262566895,3.7498929500579834
Algoritmo Proposto,Trip Advisor,5,1.8999999999999997,4.0,,0.1255368502362605,4.314926624298096
Algoritmo Proposto,Trip Advisor,2,1.9999999999999996,4.0,,0.2842661688914445,0.9858708381652832
Algoritmo Proposto,Trip Advisor,3,1.9999999999999996,4.0,,0.25295882518909496,1.5640754699707031
Algoritmo Proposto,Trip Advisor,4,1.9999999999999996,4.0,,0.13758293262566895,2.166473865509033
Algoritmo Proposto,Trip Advisor,5,1.9999999999999996,4.0,,0.12582374551844025,2.610419273376465
Algoritmo Proposto,Trip Advisor,2,2.0999999999999996,4.0,,0.2842661688914445,1.4772682189941406
Algoritmo Proposto,Trip Advisor,3,2.0999999999999996,4.0,,0.2535670863396837,2.10156512260437
Algoritmo Proposto,Trip Advisor,4,2.0999999999999996,4.0,,0.13790135238615936,2.895127296447754
Algoritmo Proposto,Trip Advisor,5,2.0999999999999996,4.0,,0.12707940558366337,3.61862850189209
Algoritmo Proposto,Trip Advisor,2,2.1999999999999997,4.0,,0.3002705522639048,2.283013343811035
Algoritmo Proposto,Trip Advisor,3,2.1999999999999997,4.0,,0.1660528402371139,2.7344536781311035
Algoritmo Proposto,Trip Advisor,4,2.1999999999999997,4.0,,0.13318237658509882,3.1724295616149902
Algoritmo Proposto,Trip Advisor,5,2.1999999999999997,4.0,,0.11345099457601754,3.354424238204956
Algoritmo Proposto,Trip Advisor,2,2.3,4.0,,0.3002705522639048,2.233924627304077
Algoritmo Proposto,Trip Advisor,3,2.3,4.0,,0.1685179344695895,3.0563549995422363
Algoritmo Proposto,Trip Advisor,4,2.3,4.0,,0.12512294858883954,3.2726943492889404
Algoritmo Proposto,Trip Advisor,5,2.3,4.0,,0.11804981699420962,3.2957303524017334
Algoritmo Proposto,Trip Advisor,2,2.3999999999999995,4.0,,0.2997273391128113,2.261532783508301
Algoritmo Proposto,Trip Advisor,3,2.3999999999999995,4.0,,0.16873425539780165,2.9537277221679688
Algoritmo Proposto,Trip Advisor,4,2.3999999999999995,4.0,,0.1274815541840097,3.1947896480560303
Algoritmo Proposto,Trip Advisor,5,2.3999999999999995,4.0,,0.12792518291002258,3.0844037532806396
Algoritmo Proposto,Trip Advisor,2,2.4999999999999996,4.0,,0.3002291391588828,1.342689037322998
Algoritmo Proposto,Trip Advisor,3,2.4999999999999996,4.0,,0.16562346608077597,1.8317835330963135
Algoritmo Proposto,Trip Advisor,4,2.4999999999999996,4.0,,0.1473882174415254,2.028527021408081
Algoritmo Proposto,Trip Advisor,5,2.4999999999999996,4.0,,0.1334427059626748,2.0556423664093018
Algoritmo Proposto,Trip Advisor,2,2.5999999999999996,4.0,,0.3002291391588828,1.3232829570770264
Algoritmo Proposto,Trip Advisor,3,2.5999999999999996,4.0,,0.16930334360759977,1.5968894958496094
Algoritmo Proposto,Trip Advisor,4,2.5999999999999996,4.0,,0.15156431349393684,1.760127305984497
Algoritmo Proposto,Trip Advisor,5,2.5999999999999996,4.0,,0.1301717075684637,1.7211315631866455
Algoritmo Proposto,Trip Advisor,2,2.6999999999999993,4.0,,0.30038684641787966,1.2850298881530762
Algoritmo Proposto,Trip Advisor,3,2.6999999999999993,4.0,,0.16694913210042564,1.5631468296051025
Algoritmo Proposto,Trip Advisor,4,2.6999999999999993,4.0,,0.1470417056357516,1.566648006439209
Algoritmo Proposto,Trip Advisor,5,2.6999999999999993,4.0,,0.132994824938391,1.621377944946289
Algoritmo Proposto,Trip Advisor,2,2.7999999999999994,4.0,,0.30038684641787966,1.253568172454834
Algoritmo Proposto,Trip Advisor,3,2.7999999999999994,4.0,,0.16945965823418038,1.3490428924560547
Algoritmo Proposto,Trip Advisor,4,2.7999999999999994,4.0,,0.1548060877128935,1.4045648574829102
Algoritmo Proposto,Trip Advisor,5,2.7999999999999994,4.0,,0.1548060877128935,1.3874704837799072
Algoritmo Proposto,Trip Advisor,2,2.8999999999999995,4.0,,0.300537838756259,1.2805194854736328
Algoritmo Proposto,Trip Advisor,3,2.8999999999999995,4.0,,0.16782569210826156,1.2674040794372559
Algoritmo Proposto,Trip Advisor,4,2.8999999999999995,4.0,,0.14582708691172513,1.284041404724121
Algoritmo Proposto,Trip Advisor,5,2.8999999999999995,4.0,,0.14582708691172513,1.2796235084533691
Algoritmo Proposto,Trip Advisor,2,2.9999999999999996,4.0,,0.3028298255772877,1.957338571548462
Algoritmo Proposto,Trip Advisor,3,2.9999999999999996,4.0,,0.2128008843809615,1.9983618259429932
Algoritmo Proposto,Trip Advisor,4,2.9999999999999996,4.0,,0.2128008843809615,2.063403606414795
Algoritmo Proposto,Trip Advisor,5,2.9999999999999996,4.0,,0.2128008843809615,2.022059917449951
Algoritmo Proposto,Trip Advisor,2,3.0999999999999996,4.0,,0.3008595870688384,2.001941680908203
Algoritmo Proposto,Trip Advisor,3,3.0999999999999996,4.0,,0.23147718563828903,2.1706862449645996
Algoritmo Proposto,Trip Advisor,4,3.0999999999999996,4.0,,0.23147718563828903,2.0595548152923584
Algoritmo Proposto,Trip Advisor,5,3.0999999999999996,4.0,,0.23147718563828903,2.010516881942749
Algoritmo Proposto,Trip Advisor,2,3.1999999999999993,4.0,,0.2998042339138779,1.9418632984161377
Algoritmo Proposto,Trip Advisor,3,3.1999999999999993,4.0,,0.23083941092872798,1.9608652591705322
Algoritmo Proposto,Trip Advisor,4,3.1999999999999993,4.0,,0.23083941092872798,2.13877534866333
Algoritmo Proposto,Trip Advisor,5,3.1999999999999993,4.0,,0.23083941092872798,2.276970863342285
Algoritmo Proposto,Trip Advisor,2,3.2999999999999994,4.0,,0.29222586560939035,1.7149887084960938
Algoritmo Proposto,Trip Advisor,3,3.2999999999999994,4.0,,0.25279508424046404,1.6339261531829834
Algoritmo Proposto,Trip Advisor,4,3.2999999999999994,4.0,,0.25279508424046404,1.483536958694458
Algoritmo Proposto,Trip Advisor,5,3.2999999999999994,4.0,,0.25279508424046404,1.449234962463379
Algoritmo Proposto,Trip Advisor,2,3.3999999999999995,4.0,,0.2473682968788191,1.8828377723693848
Algoritmo Proposto,Trip Advisor,3,3.3999999999999995,4.0,,0.18516577500501322,2.1452572345733643
Algoritmo Proposto,Trip Advisor,4,3.3999999999999995,4.0,,0.18516577500501322,1.891282558441162
Algoritmo Proposto,Trip Advisor,5,3.3999999999999995,4.0,,0.18516577500501322,1.881655216217041
Algoritmo Proposto,Trip Advisor,2,3.499999999999999,4.0,,0.2400829434864057,1.7429563999176025
Algoritmo Proposto,Trip Advisor,3,3.499999999999999,4.0,,0.17724218216296925,1.9488303661346436
Algoritmo Proposto,Trip Advisor,4,3.499999999999999,4.0,,0.17724218216296925,1.7772955894470215
Algoritmo Proposto,Trip Advisor,5,3.499999999999999,4.0,,0.17724218216296925,1.747004508972168
Algoritmo Proposto,Trip Advisor,2,3.599999999999999,4.0,,0.10898143205606453,1.3584349155426025
Algoritmo Proposto,Trip Advisor,3,3.599999999999999,4.0,,0.05465912782358838,1.3729124069213867
Algoritmo Proposto,Trip Advisor,4,3.599999999999999,4.0,,0.05465912782358838,1.401214361190796
Algoritmo Proposto,Trip Advisor,5,3.599999999999999,4.0,,0.05465912782358838,1.3642282485961914
Algoritmo Proposto,Trip Advisor,2,3.6999999999999993,4.0,,0.10959498931822384,1.3675408363342285
Algoritmo Proposto,Trip Advisor,3,3.6999999999999993,4.0,,0.111553093545361,1.3781359195709229
Algoritmo Proposto,Trip Advisor,4,3.6999999999999993,4.0,,0.111553093545361,1.3624112606048584
Algoritmo Proposto,Trip Advisor,5,3.6999999999999993,4.0,,0.111553093545361,1.3450345993041992
Algoritmo Proposto,Trip Advisor,2,3.7999999999999994,4.0,,0.21428242067035472,1.2034144401550293
Algoritmo Proposto,Trip Advisor,3,3.7999999999999994,4.0,,0.09651276067480669,1.0995242595672607
Algoritmo Proposto,Trip Advisor,4,3.7999999999999994,4.0,,0.09651276067480669,1.0945065021514893
Algoritmo Proposto,Trip Advisor,5,3.7999999999999994,4.0,,0.09651276067480669,1.1317167282104492
Algoritmo Proposto,Trip Advisor,2,3.8999999999999995,4.0,,0.21441895324445512,1.0144362449645996
Algoritmo Proposto,Trip Advisor,3,3.8999999999999995,4.0,,0.021057445210131098,0.9831485748291016
Algoritmo Proposto,Trip Advisor,4,3.8999999999999995,4.0,,0.021057445210131098,1.1372454166412354
Algoritmo Proposto,Trip Advisor,5,3.8999999999999995,4.0,,0.021057445210131098,1.1126019954681396
Algoritmo Proposto,Trip Advisor,2,3.999999999999999,4.0,,0.21657345035587625,1.1249442100524902
Algoritmo Proposto,Trip Advisor,3,3.999999999999999,4.0,,0.21657345035587625,1.0398845672607422
Algoritmo Proposto,Trip Advisor,4,3.999999999999999,4.0,,0.21657345035587625,1.1070942878723145
Algoritmo Proposto,Trip Advisor,5,3.999999999999999,4.0,,0.21657345035587625,1.0208990573883057
Algoritmo Proposto,Trip Advisor,2,4.1,4.0,,0.22180263872418543,1.090552806854248
Algoritmo Proposto,Trip Advisor,3,4.1,4.0,,0.22180263872418543,1.054159164428711
Algoritmo Proposto,Trip Advisor,4,4.1,4.0,,0.22180263872418543,1.1540684700012207
Algoritmo Proposto,Trip Advisor,5,4.1,4.0,,0.22180263872418543,0.8891909122467041
Algoritmo Proposto,Trip Advisor,2,4.199999999999999,4.0,,0.12649430303631348,0.8432774543762207
Algoritmo Proposto,Trip Advisor,3,4.199999999999999,4.0,,0.12649430303631348,0.8506855964660645
Algoritmo Proposto,Trip Advisor,4,4.199999999999999,4.0,,0.12649430303631348,0.8666434288024902
Algoritmo Proposto,Trip Advisor,5,4.199999999999999,4.0,,0.12649430303631348,1.0246553421020508
Algoritmo Proposto,Trip Advisor,2,4.299999999999999,4.0,,0.1527213658363097,1.0436301231384277
Algoritmo Proposto,Trip Advisor,3,4.299999999999999,4.0,,0.1527213658363097,1.320333480834961
Algoritmo Proposto,Trip Advisor,4,4.299999999999999,4.0,,0.1527213658363097,1.1416325569152832
Algoritmo Proposto,Trip Advisor,5,4.299999999999999,4.0,,0.1527213658363097,1.2622284889221191
Algoritmo Proposto,Trip Advisor,2,4.399999999999999,4.0,,0.15075347610798442,1.0827577114105225
Algoritmo Proposto,Trip Advisor,3,4.399999999999999,4.0,,0.15075347610798442,1.0792961120605469
Algoritmo Proposto,Trip Advisor,4,4.399999999999999,4.0,,0.15075347610798442,0.8969848155975342
Algoritmo Proposto,Trip Advisor,5,4.399999999999999,4.0,,0.15075347610798442,0.8579199314117432
Algoritmo Proposto,Trip Advisor,2,4.499999999999999,4.0,,0.10879465005383088,0.787128210067749
Algoritmo Proposto,Trip Advisor,3,4.499999999999999,4.0,,0.10879465005383088,0.8235263824462891
Algoritmo Proposto,Trip Advisor,4,4.499999999999999,4.0,,0.10879465005383088,0.9352798461914062
Algoritmo Proposto,Trip Advisor,5,4.499999999999999,4.0,,0.10879465005383088,0.765357494354248
Algoritmo Proposto,Trip Advisor,2,4.599999999999999,4.0,,0.10630823487207311,0.7714874744415283
Algoritmo Proposto,Trip Advisor,3,4.599999999999999,4.0,,0.10630823487207311,0.7369487285614014
Algoritmo Proposto,Trip Advisor,4,4.599999999999999,4.0,,0.10630823487207311,0.7811903953552246
Algoritmo Proposto,Trip Advisor,5,4.599999999999999,4.0,,0.10630823487207311,0.7594180107116699
Algoritmo Proposto,Trip Advisor,2,4.699999999999999,4.0,,0.1162354382032423,0.7765853404998779
Algoritmo Proposto,Trip Advisor,3,4.699999999999999,4.0,,0.1162354382032423,0.7349743843078613
Algoritmo Proposto,Trip Advisor,4,4.699999999999999,4.0,,0.1162354382032423,0.7832601070404053
Algoritmo Proposto,Trip Advisor,5,4.699999999999999,4.0,,0.1162354382032423,0.8190162181854248
Algoritmo Proposto,Trip Advisor,2,4.799999999999999,4.0,,0.2967081576606923,1.3930699825286865
Algoritmo Proposto,Trip Advisor,3,4.799999999999999,4.0,,0.2967081576606923,1.3972554206848145
Algoritmo Proposto,Trip Advisor,4,4.799999999999999,4.0,,0.2967081576606923,1.4011764526367188
Algoritmo Proposto,Trip Advisor,5,4.799999999999999,4.0,,0.2967081576606923,1.3859515190124512
Algoritmo Proposto,Trip Advisor,2,4.899999999999999,4.0,,0.3000416108389108,1.389298439025879
Algoritmo Proposto,Trip Advisor,3,4.899999999999999,4.0,,0.3000416108389108,1.693314790725708
Algoritmo Proposto,Trip Advisor,4,4.899999999999999,4.0,,0.3000416108389108,1.4794869422912598
Algoritmo Proposto,Trip Advisor,5,4.899999999999999,4.0,,0.3000416108389108,1.4497685432434082
Algoritmo Proposto,Trip Advisor,2,4.999999999999999,4.0,,0.2986769269507589,1.7455782890319824
Algoritmo Proposto,Trip Advisor,3,4.999999999999999,4.0,,0.2986769269507589,1.628270149230957
Algoritmo Proposto,Trip Advisor,4,4.999999999999999,4.0,,0.2986769269507589,1.4812264442443848
Algoritmo Proposto,Trip Advisor,5,4.999999999999999,4.0,,0.2986769269507589,1.4907035827636719
Algoritmo Proposto,Trip Advisor,2,5.099999999999999,4.0,,0.2944646018864025,0.9938321113586426
Algoritmo Proposto,Trip Advisor,3,5.099999999999999,4.0,,0.2944646018864025,1.0204083919525146
Algoritmo Proposto,Trip Advisor,4,5.099999999999999,4.0,,0.2944646018864025,1.010159969329834
Algoritmo Proposto,Trip Advisor,5,5.099999999999999,4.0,,0.2944646018864025,0.9752421379089355
Algoritmo Proposto,Trip Advisor,2,5.199999999999999,4.0,,0.2912885464012793,1.0608797073364258
Algoritmo Proposto,Trip Advisor,3,5.199999999999999,4.0,,0.2912885464012793,1.087113380432129
Algoritmo Proposto,Trip Advisor,4,5.199999999999999,4.0,,0.2912885464012793,1.0260894298553467
Algoritmo Proposto,Trip Advisor,5,5.199999999999999,4.0,,0.2912885464012793,1.0342915058135986
Algoritmo Proposto,Trip Advisor,2,5.299999999999999,4.0,,0.29011841762803103,1.0510308742523193
Algoritmo Proposto,Trip Advisor,3,5.299999999999999,4.0,,0.29011841762803103,1.0538809299468994
Algoritmo Proposto,Trip Advisor,4,5.299999999999999,4.0,,0.29011841762803103,1.0403623580932617
Algoritmo Proposto,Trip Advisor,5,5.299999999999999,4.0,,0.29011841762803103,1.0464837551116943
Algoritmo Proposto,Trip Advisor,2,5.399999999999999,4.0,,0.28832664260255525,0.9940164089202881
Algoritmo Proposto,Trip Advisor,3,5.399999999999999,4.0,,0.28832664260255525,1.015420913696289
Algoritmo Proposto,Trip Advisor,4,5.399999999999999,4.0,,0.28832664260255525,0.9842746257781982
Algoritmo Proposto,Trip Advisor,5,5.399999999999999,4.0,,0.28832664260255525,1.0176870822906494
Algoritmo Proposto,Trip Advisor,2,5.499999999999999,4.0,,0.2854820726160169,1.0208077430725098
Algoritmo Proposto,Trip Advisor,3,5.499999999999999,4.0,,0.2854820726160169,1.100924015045166
Algoritmo Proposto,Trip Advisor,4,5.499999999999999,4.0,,0.2854820726160169,1.1049737930297852
Algoritmo Proposto,Trip Advisor,5,5.499999999999999,4.0,,0.2854820726160169,1.1766068935394287
Algoritmo Proposto,Trip Advisor,2,5.599999999999999,4.0,,0.2854820726160169,1.0029566287994385
Algoritmo Proposto,Trip Advisor,3,5.599999999999999,4.0,,0.2854820726160169,1.2820489406585693
Algoritmo Proposto,Trip Advisor,4,5.599999999999999,4.0,,0.2854820726160169,1.009700059890747
Algoritmo Proposto,Trip Advisor,5,5.599999999999999,4.0,,0.2854820726160169,0.9872927665710449
Algoritmo Proposto,Trip Advisor,2,5.699999999999999,4.0,,0.2840476403677837,0.8648366928100586
Algoritmo Proposto,Trip Advisor,3,5.699999999999999,4.0,,0.2840476403677837,0.8506302833557129
Algoritmo Proposto,Trip Advisor,4,5.699999999999999,4.0,,0.2840476403677837,1.193204641342163
Algoritmo Proposto,Trip Advisor,5,5.699999999999999,4.0,,0.2840476403677837,1.1911027431488037
Algoritmo Proposto,Trip Advisor,2,5.799999999999999,4.0,,0.28439823625605026,1.2768783569335938
Algoritmo Proposto,Trip Advisor,3,5.799999999999999,4.0,,0.28439823625605026,1.1430494785308838
Algoritmo Proposto,Trip Advisor,4,5.799999999999999,4.0,,0.28439823625605026,1.046715259552002
Algoritmo Proposto,Trip Advisor,5,5.799999999999999,4.0,,0.28439823625605026,1.06791090965271
Algoritmo Proposto,Trip Advisor,2,5.899999999999999,4.0,,0.28439823625605026,1.005277395248413
Algoritmo Proposto,Trip Advisor,3,5.899999999999999,4.0,,0.28439823625605026,1.0684406757354736
Algoritmo Proposto,Trip Advisor,4,5.899999999999999,4.0,,0.28439823625605026,1.0555059909820557
Algoritmo Proposto,Trip Advisor,5,5.899999999999999,4.0,,0.28439823625605026,1.052316427230835
Algoritmo Proposto,Trip Advisor,2,5.999999999999999,4.0,,0.28283302110473757,0.938941478729248
Algoritmo Proposto,Trip Advisor,3,5.999999999999999,4.0,,0.28283302110473757,0.9273295402526855
Algoritmo Proposto,Trip Advisor,4,5.999999999999999,4.0,,0.28283302110473757,0.9085347652435303
Algoritmo Proposto,Trip Advisor,5,5.999999999999999,4.0,,0.28283302110473757,0.9547300338745117
Algoritmo Proposto,Trip Advisor,2,6.099999999999999,4.0,,0.2839756173118028,0.9795546531677246
Algoritmo Proposto,Trip Advisor,3,6.099999999999999,4.0,,0.2839756173118028,0.9732308387756348
Algoritmo Proposto,Trip Advisor,4,6.099999999999999,4.0,,0.2839756173118028,0.9632523059844971
Algoritmo Proposto,Trip Advisor,5,6.099999999999999,4.0,,0.2839756173118028,0.9607601165771484
Algoritmo Proposto,Trip Advisor,2,6.199999999999998,4.0,,0.2839756173118028,0.9962902069091797
Algoritmo Proposto,Trip Advisor,3,6.199999999999998,4.0,,0.2839756173118028,1.046403169631958
Algoritmo Proposto,Trip Advisor,4,6.199999999999998,4.0,,0.2839756173118028,1.0086021423339844
Algoritmo Proposto,Trip Advisor,5,6.199999999999998,4.0,,0.2839756173118028,1.0223124027252197
Algoritmo Proposto,Trip Advisor,2,6.299999999999999,4.0,,0.28228903608902717,1.0313196182250977
Algoritmo Proposto,Trip Advisor,3,6.299999999999999,4.0,,0.28228903608902717,1.0915439128875732
Algoritmo Proposto,Trip Advisor,4,6.299999999999999,4.0,,0.28228903608902717,1.03599214553833
Algoritmo Proposto,Trip Advisor,5,6.299999999999999,4.0,,0.28228903608902717,1.0332331657409668
Algoritmo Proposto,Trip Advisor,2,6.399999999999999,4.0,,0.28161772880378044,1.0341994762420654
Algoritmo Proposto,Trip Advisor,3,6.399999999999999,4.0,,0.28161772880378044,1.126905918121338
Algoritmo Proposto,Trip Advisor,4,6.399999999999999,4.0,,0.28161772880378044,1.0787928104400635
Algoritmo Proposto,Trip Advisor,5,6.399999999999999,4.0,,0.28161772880378044,1.4118468761444092
Algoritmo Proposto,Trip Advisor,2,6.499999999999998,4.0,,0.2805836954384457,1.563647747039795
Algoritmo Proposto,Trip Advisor,3,6.499999999999998,4.0,,0.2805836954384457,1.9545154571533203
Algoritmo Proposto,Trip Advisor,4,6.499999999999998,4.0,,0.2805836954384457,1.2912137508392334
Algoritmo Proposto,Trip Advisor,5,6.499999999999998,4.0,,0.2805836954384457,0.9086401462554932
Algoritmo Proposto,Trip Advisor,2,6.599999999999999,4.0,,0.2805836954384457,0.7987077236175537
Algoritmo Proposto,Trip Advisor,3,6.599999999999999,4.0,,0.2805836954384457,0.768540620803833
Algoritmo Proposto,Trip Advisor,4,6.599999999999999,4.0,,0.2805836954384457,0.7744061946868896
Algoritmo Proposto,Trip Advisor,5,6.599999999999999,4.0,,0.2805836954384457,0.776397705078125
Algoritmo Proposto,Trip Advisor,2,6.699999999999998,4.0,,0.2805836954384457,0.7834072113037109
Algoritmo Proposto,Trip Advisor,3,6.699999999999998,4.0,,0.2805836954384457,0.6873810291290283
Algoritmo Proposto,Trip Advisor,4,6.699999999999998,4.0,,0.2805836954384457,0.6971619129180908
Algoritmo Proposto,Trip Advisor,5,6.699999999999998,4.0,,0.2805836954384457,0.7023627758026123
Algoritmo Proposto,Trip Advisor,2,6.799999999999999,4.0,,0.2805836954384457,0.6916875839233398
Algoritmo Proposto,Trip Advisor,3,6.799999999999999,4.0,,0.2805836954384457,1.0679552555084229
Algoritmo Proposto,Trip Advisor,4,6.799999999999999,4.0,,0.2805836954384457,1.0152134895324707
Algoritmo Proposto,Trip Advisor,5,6.799999999999999,4.0,,0.2805836954384457,0.9653472900390625
Algoritmo Proposto,Trip Advisor,2,6.899999999999999,4.0,,0.2757383858619831,1.0192694664001465
Algoritmo Proposto,Trip Advisor,3,6.899999999999999,4.0,,0.2757383858619831,1.0115416049957275
Algoritmo Proposto,Trip Advisor,4,6.899999999999999,4.0,,0.2757383858619831,1.0165109634399414
Algoritmo Proposto,Trip Advisor,5,6.899999999999999,4.0,,0.2757383858619831,1.015026569366455
Algoritmo Proposto,Trip Advisor,2,6.999999999999998,4.0,,0.442436095053728,0.9658734798431396
Algoritmo Proposto,Trip Advisor,3,6.999999999999998,4.0,,0.442436095053728,0.873502254486084
