,Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
394,IMCKDE,Trip Advisor,9,4.799999999999999,0.5,,,
395,IMCKDE,Trip Advisor,10,4.799999999999999,0.5,,,
396,IMCKDE,Trip Advisor,2,4.899999999999999,0.5,,,
397,IMCKDE,Trip Advisor,3,4.899999999999999,0.5,,,
398,IMCKDE,Trip Advisor,4,4.899999999999999,0.5,,,
399,IMCKDE,Trip Advisor,5,4.899999999999999,0.5,,,
400,IMCKDE,Trip Advisor,6,4.899999999999999,0.5,,,
401,IMCKDE,Trip Advisor,7,4.899999999999999,0.5,,,
402,IMCKDE,Trip Advisor,8,4.899999999999999,0.5,,,
403,IMCKDE,Trip Advisor,9,4.899999999999999,0.5,,,
404,IMCKDE,Trip Advisor,10,4.899999999999999,0.5,,,
405,IMCKDE,Trip Advisor,2,4.999999999999999,0.5,,,
406,IMCKDE,Trip Advisor,3,4.999999999999999,0.5,,,
407,IMCKDE,Trip Advisor,4,4.999999999999999,0.5,,,
408,IMCKDE,Trip Advisor,5,4.999999999999999,0.5,,,
409,IMCKDE,Trip Advisor,6,4.999999999999999,0.5,,,
410,IMCKDE,Trip Advisor,7,4.999999999999999,0.5,,,
411,IMCKDE,Trip Advisor,8,4.999999999999999,0.5,,,
412,IMCKDE,Trip Advisor,9,4.999999999999999,0.5,,,
413,IMCKDE,Trip Advisor,10,4.999999999999999,0.5,,,
414,IMCKDE,Trip Advisor,2,5.099999999999999,0.5,,,
415,IMCKDE,Trip Advisor,3,5.099999999999999,0.5,,,
416,IMCKDE,Trip Advisor,4,5.099999999999999,0.5,,,
417,IMCKDE,Trip Advisor,5,5.099999999999999,0.5,,,
418,IMCKDE,Trip Advisor,6,5.099999999999999,0.5,,,
419,IMCKDE,Trip Advisor,7,5.099999999999999,0.5,,,
420,IMCKDE,Trip Advisor,8,5.099999999999999,0.5,,,
421,IMCKDE,Trip Advisor,9,5.099999999999999,0.5,,,
422,IMCKDE,Trip Advisor,10,5.099999999999999,0.5,,,
423,IMCKDE,Trip Advisor,2,5.199999999999999,0.5,,,
424,IMCKDE,Trip Advisor,3,5.199999999999999,0.5,,,
425,IMCKDE,Trip Advisor,4,5.199999999999999,0.5,,,
426,IMCKDE,Trip Advisor,5,5.199999999999999,0.5,,,
427,IMCKDE,Trip Advisor,6,5.199999999999999,0.5,,,
428,IMCKDE,Trip Advisor,7,5.199999999999999,0.5,,,
429,IMCKDE,Trip Advisor,8,5.199999999999999,0.5,,,
430,IMCKDE,Trip Advisor,9,5.199999999999999,0.5,,,
431,IMCKDE,Trip Advisor,10,5.199999999999999,0.5,,,
432,IMCKDE,Trip Advisor,2,5.299999999999999,0.5,,,
433,IMCKDE,Trip Advisor,3,5.299999999999999,0.5,,,
434,IMCKDE,Trip Advisor,4,5.299999999999999,0.5,,,
435,IMCKDE,Trip Advisor,5,5.299999999999999,0.5,,,
436,IMCKDE,Trip Advisor,6,5.299999999999999,0.5,,,
437,IMCKDE,Trip Advisor,7,5.299999999999999,0.5,,,
438,IMCKDE,Trip Advisor,8,5.299999999999999,0.5,,,
439,IMCKDE,Trip Advisor,9,5.299999999999999,0.5,,,
440,IMCKDE,Trip Advisor,10,5.299999999999999,0.5,,,
441,IMCKDE,Trip Advisor,2,5.399999999999999,0.5,,,
442,IMCKDE,Trip Advisor,3,5.399999999999999,0.5,,,
443,IMCKDE,Trip Advisor,4,5.399999999999999,0.5,,,
444,IMCKDE,Trip Advisor,5,5.399999999999999,0.5,,,
445,IMCKDE,Trip Advisor,6,5.399999999999999,0.5,,,
446,IMCKDE,Trip Advisor,7,5.399999999999999,0.5,,,
447,IMCKDE,Trip Advisor,8,5.399999999999999,0.5,,,
448,IMCKDE,Trip Advisor,9,5.399999999999999,0.5,,,
449,IMCKDE,Trip Advisor,10,5.399999999999999,0.5,,,
450,IMCKDE,Trip Advisor,2,5.499999999999999,0.5,,,
451,IMCKDE,Trip Advisor,3,5.499999999999999,0.5,,,
452,IMCKDE,Trip Advisor,4,5.499999999999999,0.5,,,
453,IMCKDE,Trip Advisor,5,5.499999999999999,0.5,,,
454,IMCKDE,Trip Advisor,6,5.499999999999999,0.5,,,
455,IMCKDE,Trip Advisor,7,5.499999999999999,0.5,,,
456,IMCKDE,Trip Advisor,8,5.499999999999999,0.5,,,
457,IMCKDE,Trip Advisor,9,5.499999999999999,0.5,,,
458,IMCKDE,Trip Advisor,10,5.499999999999999,0.5,,,
459,IMCKDE,Trip Advisor,2,5.599999999999999,0.5,,,
460,IMCKDE,Trip Advisor,3,5.599999999999999,0.5,,,
461,IMCKDE,Trip Advisor,4,5.599999999999999,0.5,,,
462,IMCKDE,Trip Advisor,5,5.599999999999999,0.5,,,
463,IMCKDE,Trip Advisor,6,5.599999999999999,0.5,,,
464,IMCKDE,Trip Advisor,7,5.599999999999999,0.5,,,
465,IMCKDE,Trip Advisor,8,5.599999999999999,0.5,,,
466,IMCKDE,Trip Advisor,9,5.599999999999999,0.5,,,
467,IMCKDE,Trip Advisor,10,5.599999999999999,0.5,,,
468,IMCKDE,Trip Advisor,2,5.699999999999999,0.5,,,
469,IMCKDE,Trip Advisor,3,5.699999999999999,0.5,,,
470,IMCKDE,Trip Advisor,4,5.699999999999999,0.5,,,
471,IMCKDE,Trip Advisor,5,5.699999999999999,0.5,,,
472,IMCKDE,Trip Advisor,6,5.699999999999999,0.5,,,
473,IMCKDE,Trip Advisor,7,5.699999999999999,0.5,,,
474,IMCKDE,Trip Advisor,8,5.699999999999999,0.5,,,
475,IMCKDE,Trip Advisor,9,5.699999999999999,0.5,,,
476,IMCKDE,Trip Advisor,10,5.699999999999999,0.5,,,
477,IMCKDE,Trip Advisor,2,5.799999999999999,0.5,,,
478,IMCKDE,Trip Advisor,3,5.799999999999999,0.5,,,
479,IMCKDE,Trip Advisor,4,5.799999999999999,0.5,,,
480,IMCKDE,Trip Advisor,5,5.799999999999999,0.5,,,
481,IMCKDE,Trip Advisor,6,5.799999999999999,0.5,,,
482,IMCKDE,Trip Advisor,7,5.799999999999999,0.5,,,
483,IMCKDE,Trip Advisor,8,5.799999999999999,0.5,,,
484,IMCKDE,Trip Advisor,9,5.799999999999999,0.5,,,
485,IMCKDE,Trip Advisor,10,5.799999999999999,0.5,,,
486,IMCKDE,Trip Advisor,2,5.899999999999999,0.5,,,
487,IMCKDE,Trip Advisor,3,5.899999999999999,0.5,,,
488,IMCKDE,Trip Advisor,4,5.899999999999999,0.5,,,
489,IMCKDE,Trip Advisor,5,5.899999999999999,0.5,,,
490,IMCKDE,Trip Advisor,6,5.899999999999999,0.5,,,
491,IMCKDE,Trip Advisor,7,5.899999999999999,0.5,,,
492,IMCKDE,Trip Advisor,8,5.899999999999999,0.5,,,
493,IMCKDE,Trip Advisor,9,5.899999999999999,0.5,,,
494,IMCKDE,Trip Advisor,10,5.899999999999999,0.5,,,
495,IMCKDE,Trip Advisor,2,5.999999999999999,0.5,,,
496,IMCKDE,Trip Advisor,3,5.999999999999999,0.5,,,
497,IMCKDE,Trip Advisor,4,5.999999999999999,0.5,,,
498,IMCKDE,Trip Advisor,5,5.999999999999999,0.5,,,
499,IMCKDE,Trip Advisor,6,5.999999999999999,0.5,,,
500,IMCKDE,Trip Advisor,7,5.999999999999999,0.5,,,
501,IMCKDE,Trip Advisor,8,5.999999999999999,0.5,,,
502,IMCKDE,Trip Advisor,9,5.999999999999999,0.5,,,
503,IMCKDE,Trip Advisor,10,5.999999999999999,0.5,,,
504,IMCKDE,Trip Advisor,2,6.099999999999999,0.5,,,
505,IMCKDE,Trip Advisor,3,6.099999999999999,0.5,,,
506,IMCKDE,Trip Advisor,4,6.099999999999999,0.5,,,
507,IMCKDE,Trip Advisor,5,6.099999999999999,0.5,,,
508,IMCKDE,Trip Advisor,6,6.099999999999999,0.5,,,
509,IMCKDE,Trip Advisor,7,6.099999999999999,0.5,,,
510,IMCKDE,Trip Advisor,8,6.099999999999999,0.5,,,
511,IMCKDE,Trip Advisor,9,6.099999999999999,0.5,,,
512,IMCKDE,Trip Advisor,10,6.099999999999999,0.5,,,
513,IMCKDE,Trip Advisor,2,6.199999999999998,0.5,,,
514,IMCKDE,Trip Advisor,3,6.199999999999998,0.5,,,
515,IMCKDE,Trip Advisor,4,6.199999999999998,0.5,,,
516,IMCKDE,Trip Advisor,5,6.199999999999998,0.5,,,
517,IMCKDE,Trip Advisor,6,6.199999999999998,0.5,,,
518,IMCKDE,Trip Advisor,7,6.199999999999998,0.5,,,
519,IMCKDE,Trip Advisor,8,6.199999999999998,0.5,,,
520,IMCKDE,Trip Advisor,9,6.199999999999998,0.5,,,
521,IMCKDE,Trip Advisor,10,6.199999999999998,0.5,,,
522,IMCKDE,Trip Advisor,2,6.299999999999999,0.5,,,
523,IMCKDE,Trip Advisor,3,6.299999999999999,0.5,,,
524,IMCKDE,Trip Advisor,4,6.299999999999999,0.5,,,
525,IMCKDE,Trip Advisor,5,6.299999999999999,0.5,,,
526,IMCKDE,Trip Advisor,6,6.299999999999999,0.5,,,
527,IMCKDE,Trip Advisor,7,6.299999999999999,0.5,,,
528,IMCKDE,Trip Advisor,8,6.299999999999999,0.5,,,
529,IMCKDE,Trip Advisor,9,6.299999999999999,0.5,,,
530,IMCKDE,Trip Advisor,10,6.299999999999999,0.5,,,
531,IMCKDE,Trip Advisor,2,6.399999999999999,0.5,,,
532,IMCKDE,Trip Advisor,3,6.399999999999999,0.5,,,
533,IMCKDE,Trip Advisor,4,6.399999999999999,0.5,,,
534,IMCKDE,Trip Advisor,5,6.399999999999999,0.5,,,
535,IMCKDE,Trip Advisor,6,6.399999999999999,0.5,,,
536,IMCKDE,Trip Advisor,7,6.399999999999999,0.5,,,
537,IMCKDE,Trip Advisor,8,6.399999999999999,0.5,,,
538,IMCKDE,Trip Advisor,9,6.399999999999999,0.5,,,
539,IMCKDE,Trip Advisor,10,6.399999999999999,0.5,,,
540,IMCKDE,Trip Advisor,2,6.499999999999998,0.5,,,
541,IMCKDE,Trip Advisor,3,6.499999999999998,0.5,,,
542,IMCKDE,Trip Advisor,4,6.499999999999998,0.5,,,
543,IMCKDE,Trip Advisor,5,6.499999999999998,0.5,,,
544,IMCKDE,Trip Advisor,6,6.499999999999998,0.5,,,
545,IMCKDE,Trip Advisor,7,6.499999999999998,0.5,,,
546,IMCKDE,Trip Advisor,8,6.499999999999998,0.5,,,
547,IMCKDE,Trip Advisor,9,6.499999999999998,0.5,,,
548,IMCKDE,Trip Advisor,10,6.499999999999998,0.5,,,
549,IMCKDE,Trip Advisor,2,6.599999999999999,0.5,,,
550,IMCKDE,Trip Advisor,3,6.599999999999999,0.5,,,
551,IMCKDE,Trip Advisor,4,6.599999999999999,0.5,,,
552,IMCKDE,Trip Advisor,5,6.599999999999999,0.5,,,
553,IMCKDE,Trip Advisor,6,6.599999999999999,0.5,,,
554,IMCKDE,Trip Advisor,7,6.599999999999999,0.5,,,
555,IMCKDE,Trip Advisor,8,6.599999999999999,0.5,,,
556,IMCKDE,Trip Advisor,9,6.599999999999999,0.5,,,
557,IMCKDE,Trip Advisor,10,6.599999999999999,0.5,,,
558,IMCKDE,Trip Advisor,2,6.699999999999998,0.5,,,
559,IMCKDE,Trip Advisor,3,6.699999999999998,0.5,,,
560,IMCKDE,Trip Advisor,4,6.699999999999998,0.5,,,
561,IMCKDE,Trip Advisor,5,6.699999999999998,0.5,,,
562,IMCKDE,Trip Advisor,6,6.699999999999998,0.5,,,
563,IMCKDE,Trip Advisor,7,6.699999999999998,0.5,,,
564,IMCKDE,Trip Advisor,8,6.699999999999998,0.5,,,
565,IMCKDE,Trip Advisor,9,6.699999999999998,0.5,,,
566,IMCKDE,Trip Advisor,10,6.699999999999998,0.5,,,
567,IMCKDE,Trip Advisor,2,6.799999999999999,0.5,,,
568,IMCKDE,Trip Advisor,3,6.799999999999999,0.5,,,
569,IMCKDE,Trip Advisor,4,6.799999999999999,0.5,,,
570,IMCKDE,Trip Advisor,5,6.799999999999999,0.5,,,
571,IMCKDE,Trip Advisor,6,6.799999999999999,0.5,,,
572,IMCKDE,Trip Advisor,7,6.799999999999999,0.5,,,
573,IMCKDE,Trip Advisor,8,6.799999999999999,0.5,,,
574,IMCKDE,Trip Advisor,9,6.799999999999999,0.5,,,
575,IMCKDE,Trip Advisor,10,6.799999999999999,0.5,,,
576,IMCKDE,Trip Advisor,2,6.899999999999999,0.5,,,
577,IMCKDE,Trip Advisor,3,6.899999999999999,0.5,,,
578,IMCKDE,Trip Advisor,4,6.899999999999999,0.5,,,
579,IMCKDE,Trip Advisor,5,6.899999999999999,0.5,,,
580,IMCKDE,Trip Advisor,6,6.899999999999999,0.5,,,
581,IMCKDE,Trip Advisor,7,6.899999999999999,0.5,,,
582,IMCKDE,Trip Advisor,8,6.899999999999999,0.5,,,
583,IMCKDE,Trip Advisor,9,6.899999999999999,0.5,,,
584,IMCKDE,Trip Advisor,10,6.899999999999999,0.5,,,
585,IMCKDE,Trip Advisor,2,6.999999999999998,0.5,,,
586,IMCKDE,Trip Advisor,3,6.999999999999998,0.5,,,
587,IMCKDE,Trip Advisor,4,6.999999999999998,0.5,,,
588,IMCKDE,Trip Advisor,5,6.999999999999998,0.5,,,
589,IMCKDE,Trip Advisor,6,6.999999999999998,0.5,,,
590,IMCKDE,Trip Advisor,7,6.999999999999998,0.5,,,
591,IMCKDE,Trip Advisor,8,6.999999999999998,0.5,,,
592,IMCKDE,Trip Advisor,9,6.999999999999998,0.5,,,
593,IMCKDE,Trip Advisor,10,6.999999999999998,0.5,,,
594,IMCKDE,Trip Advisor,2,7.099999999999999,0.5,,,
595,IMCKDE,Trip Advisor,3,7.099999999999999,0.5,,,
596,IMCKDE,Trip Advisor,4,7.099999999999999,0.5,,,
597,IMCKDE,Trip Advisor,5,7.099999999999999,0.5,,,
598,IMCKDE,Trip Advisor,6,7.099999999999999,0.5,,,
599,IMCKDE,Trip Advisor,7,7.099999999999999,0.5,,,
600,IMCKDE,Trip Advisor,8,7.099999999999999,0.5,,,
601,IMCKDE,Trip Advisor,9,7.099999999999999,0.5,,,
602,IMCKDE,Trip Advisor,10,7.099999999999999,0.5,,,
603,IMCKDE,Trip Advisor,2,7.199999999999998,0.5,,,
604,IMCKDE,Trip Advisor,3,7.199999999999998,0.5,,,
605,IMCKDE,Trip Advisor,4,7.199999999999998,0.5,,,
606,IMCKDE,Trip Advisor,5,7.199999999999998,0.5,,,
607,IMCKDE,Trip Advisor,6,7.199999999999998,0.5,,,
608,IMCKDE,Trip Advisor,7,7.199999999999998,0.5,,,
609,IMCKDE,Trip Advisor,8,7.199999999999998,0.5,,,
610,IMCKDE,Trip Advisor,9,7.199999999999998,0.5,,,
611,IMCKDE,Trip Advisor,10,7.199999999999998,0.5,,,
612,IMCKDE,Trip Advisor,2,7.299999999999999,0.5,,,
613,IMCKDE,Trip Advisor,3,7.299999999999999,0.5,,,
614,IMCKDE,Trip Advisor,4,7.299999999999999,0.5,,,
615,IMCKDE,Trip Advisor,5,7.299999999999999,0.5,,,
616,IMCKDE,Trip Advisor,6,7.299999999999999,0.5,,,
617,IMCKDE,Trip Advisor,7,7.299999999999999,0.5,,,
618,IMCKDE,Trip Advisor,8,7.299999999999999,0.5,,,
619,IMCKDE,Trip Advisor,9,7.299999999999999,0.5,,,
620,IMCKDE,Trip Advisor,10,7.299999999999999,0.5,,,
621,IMCKDE,Trip Advisor,2,7.399999999999999,0.5,,,
622,IMCKDE,Trip Advisor,3,7.399999999999999,0.5,,,
623,IMCKDE,Trip Advisor,4,7.399999999999999,0.5,,,
624,IMCKDE,Trip Advisor,5,7.399999999999999,0.5,,,
625,IMCKDE,Trip Advisor,6,7.399999999999999,0.5,,,
626,IMCKDE,Trip Advisor,7,7.399999999999999,0.5,,,
627,IMCKDE,Trip Advisor,8,7.399999999999999,0.5,,,
628,IMCKDE,Trip Advisor,9,7.399999999999999,0.5,,,
629,IMCKDE,Trip Advisor,10,7.399999999999999,0.5,,,
630,IMCKDE,Trip Advisor,2,0.5,1.0,,,
631,IMCKDE,Trip Advisor,3,0.5,1.0,,,
632,IMCKDE,Trip Advisor,4,0.5,1.0,,,
633,IMCKDE,Trip Advisor,5,0.5,1.0,,,
634,IMCKDE,Trip Advisor,6,0.5,1.0,,,
635,IMCKDE,Trip Advisor,7,0.5,1.0,,,
636,IMCKDE,Trip Advisor,8,0.5,1.0,,,
637,IMCKDE,Trip Advisor,9,0.5,1.0,,,
638,IMCKDE,Trip Advisor,10,0.5,1.0,,,
639,IMCKDE,Trip Advisor,2,0.6,1.0,,,
640,IMCKDE,Trip Advisor,3,0.6,1.0,,,
641,IMCKDE,Trip Advisor,4,0.6,1.0,,,
642,IMCKDE,Trip Advisor,5,0.6,1.0,,,
643,IMCKDE,Trip Advisor,6,0.6,1.0,,,
644,IMCKDE,Trip Advisor,7,0.6,1.0,,,
645,IMCKDE,Trip Advisor,8,0.6,1.0,,,
646,IMCKDE,Trip Advisor,9,0.6,1.0,,,
647,IMCKDE,Trip Advisor,10,0.6,1.0,,,
648,IMCKDE,Trip Advisor,2,0.7,1.0,,,
649,IMCKDE,Trip Advisor,3,0.7,1.0,,,
650,IMCKDE,Trip Advisor,4,0.7,1.0,,,
651,IMCKDE,Trip Advisor,5,0.7,1.0,,,
652,IMCKDE,Trip Advisor,6,0.7,1.0,,,
653,IMCKDE,Trip Advisor,7,0.7,1.0,,,
654,IMCKDE,Trip Advisor,8,0.7,1.0,,,
655,IMCKDE,Trip Advisor,9,0.7,1.0,,,
656,IMCKDE,Trip Advisor,10,0.7,1.0,,,
657,IMCKDE,Trip Advisor,2,0.7999999999999999,1.0,,,
658,IMCKDE,Trip Advisor,3,0.7999999999999999,1.0,,,
659,IMCKDE,Trip Advisor,4,0.7999999999999999,1.0,,,
660,IMCKDE,Trip Advisor,5,0.7999999999999999,1.0,,,
661,IMCKDE,Trip Advisor,6,0.7999999999999999,1.0,,,
662,IMCKDE,Trip Advisor,7,0.7999999999999999,1.0,,,
663,IMCKDE,Trip Advisor,8,0.7999999999999999,1.0,,,
664,IMCKDE,Trip Advisor,9,0.7999999999999999,1.0,,,
665,IMCKDE,Trip Advisor,10,0.7999999999999999,1.0,,,
666,IMCKDE,Trip Advisor,2,0.8999999999999999,1.0,,,
667,IMCKDE,Trip Advisor,3,0.8999999999999999,1.0,,,
668,IMCKDE,Trip Advisor,4,0.8999999999999999,1.0,,,
669,IMCKDE,Trip Advisor,5,0.8999999999999999,1.0,,,
670,IMCKDE,Trip Advisor,6,0.8999999999999999,1.0,,,
671,IMCKDE,Trip Advisor,7,0.8999999999999999,1.0,,,
672,IMCKDE,Trip Advisor,8,0.8999999999999999,1.0,,,
673,IMCKDE,Trip Advisor,9,0.8999999999999999,1.0,,,
674,IMCKDE,Trip Advisor,10,0.8999999999999999,1.0,,,
675,IMCKDE,Trip Advisor,2,0.9999999999999999,1.0,,,
676,IMCKDE,Trip Advisor,3,0.9999999999999999,1.0,,,
677,IMCKDE,Trip Advisor,4,0.9999999999999999,1.0,,,
678,IMCKDE,Trip Advisor,5,0.9999999999999999,1.0,,,
679,IMCKDE,Trip Advisor,6,0.9999999999999999,1.0,,,
680,IMCKDE,Trip Advisor,7,0.9999999999999999,1.0,,,
681,IMCKDE,Trip Advisor,8,0.9999999999999999,1.0,,,
682,IMCKDE,Trip Advisor,9,0.9999999999999999,1.0,,,
683,IMCKDE,Trip Advisor,10,0.9999999999999999,1.0,,,
684,IMCKDE,Trip Advisor,2,1.0999999999999999,1.0,,,
685,IMCKDE,Trip Advisor,3,1.0999999999999999,1.0,,,
686,IMCKDE,Trip Advisor,4,1.0999999999999999,1.0,,,
687,IMCKDE,Trip Advisor,5,1.0999999999999999,1.0,,,
688,IMCKDE,Trip Advisor,6,1.0999999999999999,1.0,,,
689,IMCKDE,Trip Advisor,7,1.0999999999999999,1.0,,,
690,IMCKDE,Trip Advisor,8,1.0999999999999999,1.0,,,
691,IMCKDE,Trip Advisor,9,1.0999999999999999,1.0,,,
692,IMCKDE,Trip Advisor,10,1.0999999999999999,1.0,,,
693,IMCKDE,Trip Advisor,2,1.1999999999999997,1.0,,,
694,IMCKDE,Trip Advisor,3,1.1999999999999997,1.0,,,
695,IMCKDE,Trip Advisor,4,1.1999999999999997,1.0,,,
696,IMCKDE,Trip Advisor,5,1.1999999999999997,1.0,,,
697,IMCKDE,Trip Advisor,6,1.1999999999999997,1.0,,,
698,IMCKDE,Trip Advisor,7,1.1999999999999997,1.0,,,
699,IMCKDE,Trip Advisor,8,1.1999999999999997,1.0,,,
700,IMCKDE,Trip Advisor,9,1.1999999999999997,1.0,,,
701,IMCKDE,Trip Advisor,10,1.1999999999999997,1.0,,,
702,IMCKDE,Trip Advisor,2,1.2999999999999998,1.0,,,
703,IMCKDE,Trip Advisor,3,1.2999999999999998,1.0,,,
704,IMCKDE,Trip Advisor,4,1.2999999999999998,1.0,,,
705,IMCKDE,Trip Advisor,5,1.2999999999999998,1.0,,,
706,IMCKDE,Trip Advisor,6,1.2999999999999998,1.0,,,
707,IMCKDE,Trip Advisor,7,1.2999999999999998,1.0,,,
708,IMCKDE,Trip Advisor,8,1.2999999999999998,1.0,,,
709,IMCKDE,Trip Advisor,9,1.2999999999999998,1.0,,,
710,IMCKDE,Trip Advisor,10,1.2999999999999998,1.0,,,
711,IMCKDE,Trip Advisor,2,1.4,1.0,,,
712,IMCKDE,Trip Advisor,3,1.4,1.0,,,
713,IMCKDE,Trip Advisor,4,1.4,1.0,,,
714,IMCKDE,Trip Advisor,5,1.4,1.0,,,
715,IMCKDE,Trip Advisor,6,1.4,1.0,,,
716,IMCKDE,Trip Advisor,7,1.4,1.0,,,
717,IMCKDE,Trip Advisor,8,1.4,1.0,,,
718,IMCKDE,Trip Advisor,9,1.4,1.0,,,
719,IMCKDE,Trip Advisor,10,1.4,1.0,,,
720,IMCKDE,Trip Advisor,2,1.4999999999999998,1.0,,,
721,IMCKDE,Trip Advisor,3,1.4999999999999998,1.0,,,
722,IMCKDE,Trip Advisor,4,1.4999999999999998,1.0,,,
723,IMCKDE,Trip Advisor,5,1.4999999999999998,1.0,,,
724,IMCKDE,Trip Advisor,6,1.4999999999999998,1.0,,,
725,IMCKDE,Trip Advisor,7,1.4999999999999998,1.0,,,
726,IMCKDE,Trip Advisor,8,1.4999999999999998,1.0,,,
727,IMCKDE,Trip Advisor,9,1.4999999999999998,1.0,,,
728,IMCKDE,Trip Advisor,10,1.4999999999999998,1.0,,,
729,IMCKDE,Trip Advisor,2,1.5999999999999996,1.0,,,
730,IMCKDE,Trip Advisor,3,1.5999999999999996,1.0,,,
731,IMCKDE,Trip Advisor,4,1.5999999999999996,1.0,,,
732,IMCKDE,Trip Advisor,5,1.5999999999999996,1.0,,,
733,IMCKDE,Trip Advisor,6,1.5999999999999996,1.0,,,
734,IMCKDE,Trip Advisor,7,1.5999999999999996,1.0,,,
735,IMCKDE,Trip Advisor,8,1.5999999999999996,1.0,,,
736,IMCKDE,Trip Advisor,9,1.5999999999999996,1.0,,,
737,IMCKDE,Trip Advisor,10,1.5999999999999996,1.0,,,
738,IMCKDE,Trip Advisor,2,1.6999999999999997,1.0,,,
739,IMCKDE,Trip Advisor,3,1.6999999999999997,1.0,,,
740,IMCKDE,Trip Advisor,4,1.6999999999999997,1.0,,,
741,IMCKDE,Trip Advisor,5,1.6999999999999997,1.0,,,
742,IMCKDE,Trip Advisor,6,1.6999999999999997,1.0,,,
743,IMCKDE,Trip Advisor,7,1.6999999999999997,1.0,,,
744,IMCKDE,Trip Advisor,8,1.6999999999999997,1.0,,,
745,IMCKDE,Trip Advisor,9,1.6999999999999997,1.0,,,
746,IMCKDE,Trip Advisor,10,1.6999999999999997,1.0,,,
747,IMCKDE,Trip Advisor,2,1.7999999999999998,1.0,,,
748,IMCKDE,Trip Advisor,3,1.7999999999999998,1.0,,,
749,IMCKDE,Trip Advisor,4,1.7999999999999998,1.0,,,
750,IMCKDE,Trip Advisor,5,1.7999999999999998,1.0,,,
751,IMCKDE,Trip Advisor,6,1.7999999999999998,1.0,,,
752,IMCKDE,Trip Advisor,7,1.7999999999999998,1.0,,,
753,IMCKDE,Trip Advisor,8,1.7999999999999998,1.0,,,
754,IMCKDE,Trip Advisor,9,1.7999999999999998,1.0,,,
755,IMCKDE,Trip Advisor,10,1.7999999999999998,1.0,,,
756,IMCKDE,Trip Advisor,2,1.8999999999999997,1.0,,,
757,IMCKDE,Trip Advisor,3,1.8999999999999997,1.0,,,
758,IMCKDE,Trip Advisor,4,1.8999999999999997,1.0,,,
759,IMCKDE,Trip Advisor,5,1.8999999999999997,1.0,,,
760,IMCKDE,Trip Advisor,6,1.8999999999999997,1.0,,,
761,IMCKDE,Trip Advisor,7,1.8999999999999997,1.0,,,
762,IMCKDE,Trip Advisor,8,1.8999999999999997,1.0,,,
763,IMCKDE,Trip Advisor,9,1.8999999999999997,1.0,,,
764,IMCKDE,Trip Advisor,10,1.8999999999999997,1.0,,,
765,IMCKDE,Trip Advisor,2,1.9999999999999996,1.0,,,
766,IMCKDE,Trip Advisor,3,1.9999999999999996,1.0,,,
767,IMCKDE,Trip Advisor,4,1.9999999999999996,1.0,,,
768,IMCKDE,Trip Advisor,5,1.9999999999999996,1.0,,,
769,IMCKDE,Trip Advisor,6,1.9999999999999996,1.0,,,
770,IMCKDE,Trip Advisor,7,1.9999999999999996,1.0,,,
771,IMCKDE,Trip Advisor,8,1.9999999999999996,1.0,,,
772,IMCKDE,Trip Advisor,9,1.9999999999999996,1.0,,,
773,IMCKDE,Trip Advisor,10,1.9999999999999996,1.0,,,
774,IMCKDE,Trip Advisor,2,2.0999999999999996,1.0,,,
775,IMCKDE,Trip Advisor,3,2.0999999999999996,1.0,,,
776,IMCKDE,Trip Advisor,4,2.0999999999999996,1.0,,,
777,IMCKDE,Trip Advisor,5,2.0999999999999996,1.0,,,
778,IMCKDE,Trip Advisor,6,2.0999999999999996,1.0,,,
779,IMCKDE,Trip Advisor,7,2.0999999999999996,1.0,,,
780,IMCKDE,Trip Advisor,8,2.0999999999999996,1.0,,,
781,IMCKDE,Trip Advisor,9,2.0999999999999996,1.0,,,
782,IMCKDE,Trip Advisor,10,2.0999999999999996,1.0,,,
783,IMCKDE,Trip Advisor,2,2.1999999999999997,1.0,,,
784,IMCKDE,Trip Advisor,3,2.1999999999999997,1.0,,,
785,IMCKDE,Trip Advisor,4,2.1999999999999997,1.0,,,
786,IMCKDE,Trip Advisor,5,2.1999999999999997,1.0,,,
787,IMCKDE,Trip Advisor,6,2.1999999999999997,1.0,,,
788,IMCKDE,Trip Advisor,7,2.1999999999999997,1.0,,,
789,IMCKDE,Trip Advisor,8,2.1999999999999997,1.0,,,
790,IMCKDE,Trip Advisor,9,2.1999999999999997,1.0,,,
791,IMCKDE,Trip Advisor,10,2.1999999999999997,1.0,,,
792,IMCKDE,Trip Advisor,2,2.3,1.0,,,
793,IMCKDE,Trip Advisor,3,2.3,1.0,,,
794,IMCKDE,Trip Advisor,4,2.3,1.0,,,
795,IMCKDE,Trip Advisor,5,2.3,1.0,,,
796,IMCKDE,Trip Advisor,6,2.3,1.0,,,
797,IMCKDE,Trip Advisor,7,2.3,1.0,,,
798,IMCKDE,Trip Advisor,8,2.3,1.0,,,
799,IMCKDE,Trip Advisor,9,2.3,1.0,,,
800,IMCKDE,Trip Advisor,10,2.3,1.0,,,
801,IMCKDE,Trip Advisor,2,2.3999999999999995,1.0,,,
802,IMCKDE,Trip Advisor,3,2.3999999999999995,1.0,,,
803,IMCKDE,Trip Advisor,4,2.3999999999999995,1.0,,,
804,IMCKDE,Trip Advisor,5,2.3999999999999995,1.0,,,
